,ax
12745,5400.716896890657
12746,5372.550130395073
12747,5394.800434732538
12748,5397.0489659637615
12749,5388.735180175211
12750,5380.306333011862
12751,5399.697383588912
12752,5362.759492536301
12753,5376.935332953128
12754,5367.871895330849
12755,5363.847155330016
12756,5301.476627524923
12757,5313.425004008685
12758,5326.24553137938
12759,5347.1059111479
12760,5339.035727056898
12761,5332.999108838558
12762,5323.394604998301
12763,5326.961077172101
12764,5300.924770287743
12765,5274.752576816659
12766,5307.67658309502
12767,5404.883174295942
12768,5371.1589513453555
12769,5406.80533907031
12770,5406.659009854798
12771,5367.965290881695
12772,5364.150663102287
12773,5401.005204435378
12774,5395.42681398485
12775,5305.362091185844
12776,5362.659122315976
12777,5405.2876460094885
12778,5372.796698428597
12779,5367.449460679942
12780,5348.701321626598
12781,5326.630882079594
12782,5358.584230639794
12783,5333.655786979026
12784,5318.465134672184
12785,5360.338060695479
12786,5377.958673901416
12787,5354.648615743488
12788,5379.5978368757915
12789,5368.244523436129
12790,5328.770248087599
12791,5369.767121566944
12792,5366.504053238884
12793,5393.729167857933
12794,5369.2183488486435
12795,5337.033244091923
12796,5420.139594971288
12797,5413.3729687205705
12798,5485.306048711046
12799,5506.876285921387
12800,5496.987108562094
12801,5554.219062160419
12802,5511.47915428254
12803,5497.807566711996
12804,5452.250355773431
12805,5418.137690444731
12806,5412.057664569986
12807,5359.1479751954785
12808,5338.649591300747
12809,5326.465362066487
12810,5321.068397948191
12811,5337.474564074458
12812,5353.247503746113
12813,5349.775302028161
12814,5365.877536175431
12815,5378.473675857505
12816,5383.884684034841
12817,5392.917232957452
12818,5393.0086618892165
12819,5389.6108879710855
12820,5391.480180737805
12821,5392.7572115407165
12822,5377.950286168269
12823,5395.886625338585
12824,5400.306629929666
12825,5393.624704212868
12826,5389.839043207857
12827,5383.796688346869
12828,5379.865675019457
12829,5381.418382036093
12830,5385.798229488501
12831,5384.77658184064
12832,5383.9221948696195
12833,5384.9189959871655
12834,5386.956945105679
12835,5391.745539000536
12836,5386.139701717438
12837,5389.117506398012
12838,5381.076814982979
12839,5378.265260446809
12840,5383.247115716465
12841,5387.9931215256665
12842,5381.990620459651
12843,5381.589180036966
12844,5383.410980167273
12845,5387.215905440522
12846,5391.592269441547
12847,5385.733451382649
12848,5388.795593599573
12849,5386.226339578586
12850,5386.735906465598
12851,5385.4038366339555
12852,5380.328003276482
12853,5384.387679092154
12854,5379.334175087083
12855,5383.970588891712
12856,5382.711496035169
12857,5386.791897778873
12858,5387.9029005674065
12859,5379.286721641411
12860,5386.223147377973
12861,5381.75359716758
12862,5383.079192501518
12863,5375.710660800305
12864,5360.273896827252
12865,5355.528946394065
12866,5375.1658927823855
12867,5372.331810559603
12868,5370.447413399962
12869,5364.879216592087
12870,5375.7895821740585
12871,5368.431980046791
12872,5373.170608596648
12873,5360.243301828152
12874,5363.124269278693
12875,5363.296274115074
12876,5373.016283139079
12877,5369.901804202521
12878,5363.515121509432
12879,5370.449834331155
12880,5362.774778667475
12881,5363.023362763735
12882,5364.993645983657
12883,5365.964083415074
12884,5363.596079401607
12885,5366.411982323216
12886,5368.311608507601
12887,5373.5084816140225
12888,5369.08028438932
12889,5375.098213908027
12890,5376.708142901517
12891,5379.190689558798
12892,5374.231377134616
12893,5375.012514197309
12894,5366.871957307789
12895,5373.745041040789
12896,5373.6286233151395
12897,5366.01671270816
12898,5368.882019040591
12899,5364.909664164005
12900,5364.916813247699
12901,5365.833894628172
12902,5371.985405069884
12903,5371.550888351705
12904,5369.861590285058
12905,5372.441204806802
12906,5369.514842333209
12907,5366.001037282364
12908,5368.845806214526
12909,5373.217178777853
12910,5373.629727700243
12911,5373.119925542495
12912,5370.012804149848
12913,5370.443597015675
12914,5368.118823947714
12915,5365.020337853168
12916,5364.381615727942
12917,5360.199961469216
12918,5362.878202429141
12919,5364.509836372409
12920,5368.826015343455
12921,5365.525187162953
12922,5380.842894535532
12923,5370.28646880703
12924,5367.335125211819
12925,5370.701705447133
12926,5366.513147061444
12927,5368.293328165058
12928,5367.995705189617
12929,5368.491640366363
12930,5367.3984678228535
12931,5368.617450947074
12932,5365.92948827019
12933,5374.334240166788
12934,5365.47012645106
12935,5369.5933333863495
12936,5369.416383848147
12937,5372.356020569661
12938,5366.48822303551
12939,5365.632309471876
12940,5363.913300351329
12941,5373.057546770223
12942,5363.721650391243
12943,5363.164785855074
12944,5366.958771574748
12945,5364.621321718868
12946,5363.1930009299895
12947,5365.2662817680975
12948,5365.989346300476
12949,5362.707709440036
12950,5364.872160320442
12951,5369.548334370493
12952,5366.700355517918
12953,5364.961586300556
12954,5367.729056376647
12955,5367.730288864052
12956,5370.02401811343
12957,5365.18045227872
12958,5370.55383131225
12959,5364.856280604215
12960,5371.601584145941
12961,5364.246066769068
12962,5361.894294978684
12963,5371.06741017207
12964,5362.362572988697
12965,5366.875926199188
12966,5366.881984612676
12967,5370.862512979187
12968,5368.971749569071
12969,5367.248062696513
12970,5360.384867255573
12971,5368.172063793621
12972,5366.936824455181
12973,5360.94194114861
12974,5364.955959551807
12975,5368.215447923714
12976,5362.412968627857
12977,5362.699136249618
12978,5361.676871339061
12979,5363.207157910752
12980,5357.834897189299
12981,5363.313798519739
12982,5363.640075608401
12983,5363.201641608005
12984,5370.073863753704
12985,5371.249047052821
12986,5370.350489134387
12987,5365.407751960895
12988,5364.836714281721
12989,5361.578455595915
12990,5359.024858707479
12991,5361.65119659031
12992,5361.918819564095
12993,5359.973850139377
12994,5356.58973358961
12995,5357.5792947459195
12996,5356.884324876645
12997,5357.250457616094
12998,5354.369307720098
12999,5359.905617700704
13000,5362.479694779457
13001,5359.909194095388
13002,5361.169228664409
13003,5354.551008697561
13004,5357.109460882679
13005,5356.685407442191
13006,5354.853838886229
13007,5347.021468282923
13008,5343.756448540774
13009,5346.045296304466
13010,5348.43076183473
13011,5356.117438977463
13012,5354.270968187591
13013,5351.314445159221
13014,5360.614691628934
13015,5351.30658788055
13016,5360.1758471500925
13017,5355.83064792188
13018,5348.629757069142
13019,5350.842459499897
13020,5352.221234251283
13021,5350.272837260341
13022,5351.802417898809
13023,5351.437220227258
13024,5349.620604276943
13025,5354.438257927713
13026,5349.960239619965
13027,5348.104073466939
13028,5347.656191648034
13029,5347.1269771739235
13030,5353.7051311717405
13031,5355.090320902282
13032,5352.124572025013
13033,5351.683603795197
13034,5350.641315441221
13035,5346.160123940474
13036,5344.747137352851
13037,5348.337058764604
13038,5347.533769989209
13039,5351.639414422852
13040,5354.407452912148
13041,5358.422185180683
13042,5356.395044130121
13043,5350.131356314747
13044,5348.936313206613
13045,5353.093433099284
13046,5348.8114901993085
13047,5348.310394401057
13048,5350.7677012737
13049,5352.63133338702
13050,5348.80930149229
13051,5349.956403795794
13052,5346.281349754889
13053,5351.876990728385
13054,5350.7323896488815
13055,5350.495001678397
13056,5351.253461440012
13057,5351.40127498439
13058,5343.8932693480565
13059,5352.406623697388
13060,5343.582875400941
13061,5345.860299628237
13062,5348.943174266274
13063,5352.796189805452
13064,5349.958533695379
13065,5345.432053645092
13066,5344.449434726481
13067,5346.656210551863
13068,5352.425975433368
13069,5347.973892182143
13070,5348.3003585226725
13071,5353.778665600126
13072,5350.9811178540385
13073,5346.828247829487
13074,5355.89986533468
13075,5348.253000545222
13076,5368.298510830019
13077,5376.079451002851
13078,5389.589885703887
13079,5377.843029248403
13080,5372.995488525203
13081,5362.4922929285685
13082,5353.639447320489
13083,5347.449473115834
13084,5349.714365291745
13085,5348.228906783623
13086,5342.899507729958
13087,5341.484124921863
13088,5341.463653780613
13089,5343.797288111314
13090,5344.995867556355
13091,5347.345640532096
13092,5352.493016393982
13093,5341.666651904985
13094,5338.270959914229
13095,5340.640184859626
13096,5338.884616062788
13097,5342.762399703559
13098,5334.388078427978
13099,5322.495818750442
13100,5347.504733158234
13101,5350.003219343866
13102,5363.599659190047
13103,5329.952901933346
13104,5307.935274078783
13105,5303.299859841169
13106,5415.576187037275
13107,5409.074015149807
13108,5501.6067042702
13109,5518.066427791556
13110,5427.8322064546155
13111,5450.563186377661
13112,5422.751457189315
13113,5457.207509532435
13114,5484.515068362177
13115,5496.395503184692
13116,5233.604316854744
13117,5356.045108151864
13118,5226.490160574869
13119,5319.007157379839
13120,5258.7759630403425
13121,5254.862887008938
13122,5255.826909851604
13123,5338.8686272859295
13124,5301.771243272096
13125,5354.548062803195
13126,5348.350077367589
13127,5370.397061826446
13128,5352.781262139817
13129,5353.45918760148
13130,5351.810649951168
13131,5356.721851586413
13132,5358.7997832496985
13133,5357.471973379983
13134,5355.950216083398
13135,5352.294430821118
13136,5354.452364616296
13137,5354.253372875928
13138,5358.423540262438
13139,5358.33881264884
13140,5359.449929152985
13141,5354.016182402362
13142,5353.850197109574
13143,5361.4616645231945
13144,5359.244166305056
13145,5355.111638992788
13146,5360.034414088873
13147,5363.681747957995
13148,5363.2600904578285
13149,5358.861083758323
13150,5358.250758776869
13151,5364.449247647061
13152,5369.290612168474
13153,5367.199617774751
13154,5368.204597412136
13155,5362.408361575422
13156,5346.933643878247
13157,5362.956623854804
13158,5356.767468844124
13159,5357.420008719641
13160,5364.670327717856
13161,5370.516083794478
13162,5370.2514527710655
13163,5367.7769608516055
13164,5374.079290193294
13165,5374.002956994069
13166,5380.138071585311
13167,5380.190442340305
13168,5374.057313683624
13169,5371.374636913086
13170,5370.601182167188
13171,5379.077184377684
13172,5377.012366138856
13173,5378.276924500462
13174,5378.720670822643
13175,5372.548991639608
13176,5383.50346591926
13177,5380.09686029972
13178,5377.374960565088
13179,5379.928859548399
13180,5375.66123524616
13181,5385.458001997949
13182,5379.489545067026
13183,5376.256151469715
13184,5376.6397310253205
13185,5373.613379939664
13186,5377.282758947294
13187,5376.226229491698
13188,5380.5461298082355
13189,5379.591572438567
13190,5382.179374237897
13191,5375.905631741894
13192,5376.798033466234
13193,5379.388257393002
13194,5380.62710606695
13195,5382.652686847217
13196,5380.910070233668
13197,5378.456601262391
13198,5371.077072962433
13199,5376.650940296713
13200,5380.756537444447
13201,5385.542683380477
13202,5379.447503265493
13203,5377.739676840283
13204,5381.955903220179
13205,5396.004583557466
13206,5388.069767726662
13207,5388.993072917982
13208,5385.919050380855
13209,5392.610250952983
13210,5390.738534582796
13211,5386.704177075088
13212,5386.174425076281
13213,5385.674624462991
13214,5387.469242485597
13215,5390.886036943164
13216,5389.548691643952
13217,5384.876920255088
13218,5392.249771183695
13219,5397.057433730169
13220,5392.526233455256
13221,5398.092535901984
13222,5396.83701909296
13223,5395.6786861496785
13224,5390.488585423981
13225,5389.407881755885
13226,5395.782514244329
13227,5391.696429673986
13228,5392.28554480263
13229,5394.865610703847
13230,5396.380086032279
13231,5392.9129175528515
13232,5393.0577565109725
13233,5393.431796087383
13234,5391.520256566233
13235,5394.6487742911795
13236,5391.053021703511
13237,5390.4141222773815
13238,5390.515755517111
13239,5389.634733812374
13240,5396.455561085547
13241,5406.200321788491
13242,5402.018989824396
13243,5400.743068206333
13244,5401.6877988165115
13245,5402.370994008323
13246,5397.1634693593405
13247,5395.2974232554725
13248,5401.445094048005
13249,5398.164800864734
13250,5397.90679230792
13251,5401.569473692616
13252,5396.067084284941
13253,5397.123011588409
13254,5400.369627036144
13255,5397.180901399455
13256,5400.003373582731
13257,5395.563625615311
13258,5397.794103843666
13259,5397.233956055953
13260,5394.069264237364
13261,5392.524851795117
13262,5396.706854964394
13263,5397.327918926354
13264,5394.661288203843
13265,5397.468785919072
13266,5397.681391252904
13267,5398.159107466224
13268,5394.580773881668
13269,5394.005275396768
13270,5390.785339358017
13271,5389.876650927739
13272,5393.290542131428
13273,5385.362415720111
13274,5386.295654021987
13275,5387.1573069511705
13276,5390.8734264743225
13277,5384.208306200816
13278,5381.62419698048
13279,5389.452668143263
13280,5396.1910151080665
13281,5394.920152884992
13282,5395.165568923858
13283,5395.629777122163
13284,5390.47484903188
13285,5389.507021386833
13286,5391.25020934871
13287,5388.858909194773
13288,5390.114290600972
13289,5387.16918800466
13290,5379.258281583981
13291,5379.780700685709
13292,5379.5130048025885
13293,5384.632005485651
13294,5378.458157233646
13295,5375.353585374193
13296,5380.975531170198
13297,5374.874121339366
13298,5380.003241630549
13299,5384.615530309115
13300,5398.105301269532
13301,5390.997445286087
13302,5437.037090449394
13303,5449.714235945367
13304,5489.994553845903
13305,5474.165401030337
13306,5476.032438772473
13307,5461.9593221221785
13308,5387.5396665306735
13309,5386.7269219293785
13310,5393.038982536268
13311,5380.490278536552
13312,5345.142177904806
13313,5361.676280169454
13314,5351.9379791587335
13315,5392.244429025048
13316,5436.596509633218
13317,5449.8331206168505
13318,5419.177281261807
13319,5383.5116228595825
13320,5340.6898472052535
13321,5353.593133601214
13322,5331.8600176010295
13323,5323.345923465821
13324,5369.3547652989455
13325,5318.102182797161
13326,5368.603385836307
13327,5350.379641849248
13328,5367.599416119931
13329,5377.002515481655
13330,5394.0123609226175
13331,5443.364040851421
13332,5443.9340196077865
13333,5413.704807829312
13334,5386.827382164461
13335,5437.276027122157
13336,5423.738590793251
13337,5422.515114645918
13338,5419.801677530514
13339,5419.465783267165
13340,5388.239986814252
13341,5407.210799258949
13342,5401.122406566168
13343,5393.030488616215
13344,5385.147732980887
13345,5391.892370093816
13346,5405.497350685092
13347,5393.705704173846
13348,5426.122403674273
13349,5392.4152349840215
13350,5409.872362561881
13351,5424.344993553671
13352,5436.770804049913
13353,5432.809967800769
13354,5418.2057240972945
13355,5410.121056096902
13356,5416.196952522772
13357,5430.6463948609235
13358,5429.4591049222245
